2019;Advanced economies;10.12;4;Processing and preserving of poultry meat;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.13;4;Production of meat and poultry meat products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.2;3;Processing and preserving of fish, crustaceans and molluscs;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.20;4;Processing and preserving of fish, crustaceans and molluscs;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.3;3;Processing and preserving of fruit and vegetables;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.31;4;Processing and preserving of potatoes;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.32;4;Manufacture of fruit and vegetable juice;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.39;4;Other processing and preserving of fruit and vegetables;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.4;3;Manufacture of vegetable and animal oils and fats;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.41;4;Manufacture of oils and fats;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.42;4;Manufacture of margarine and similar edible fats;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.5;3;Manufacture of dairy products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.51;4;Operation of dairies and cheese making;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.52;4;Manufacture of ice cream;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.6;3;Manufacture of grain mill products, starches and starch products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
