c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
4429;89000020240000766001520250701447P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4430;89000020240000766001520250701448P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4431;89000020240000766001520250701449P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4432;89000020240000766001520250701450P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4433;89000020240000766001520250701451P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4434;89000020240000766001520250701452P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3387.62;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4435;89000020240000766001520250701453P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4436;89000020240000766001520250701454P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4437;89000020240000766001520250701455P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4438;89000020240000766001520250701456P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4439;89000020240000766001520250701457P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4440;89000020240000766001520250701458P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4441;89000020240000766001520250701459P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3387.62;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4442;89000020240000766001520250701460P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3314.06;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4443;89000020240000766001520250701461P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4444;89000020240000766001520250701462P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3314.06;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4445;89000020240000766001520250701463P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4446;89000020240000766001520250701464P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4447;89000020240000766001520250701465P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3314.06;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4448;89000020240000766001520250701466P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4449;89000020240000766001520250701467P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4450;89000020240000766001520250701468P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4451;89000020240000766001520250701469P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4452;89000020240000766001520250701470P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3387.62;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4453;89000020240000766001520250701471P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4454;89000020240000766001520250701472P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3314.06;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4455;89000020240000766001520250701473P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3705.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4456;89000020240000766001520250701474P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3705.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4457;89000020240000766001520250701475P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4458;89000020240000766001520250701476P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4459;89000020240000766001520250701477P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4460;89000020240000766001520250701478P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4461;89000020240000766001520250701479P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4462;89000020240000766001520250701480P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4463;89000020240000766001520250701481P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4464;89000020240000766001520250701482P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4465;89000020240000766001520250701483P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4466;89000020240000766001520250701484P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3387.62;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4467;89000020240000766001520250701485P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4468;89000020240000766001520250701486P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3314.06;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4469;89000020240000766001520250701487P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4470;89000020240000766001520250701488P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4471;89000020240000766001520250701489P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4472;89000020240000766001520250701490P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4473;89000020240000766001520250701491P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3387.62;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4474;89000020240000766001520250701492P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4475;89000020240000766001520250701493P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4476;89000020240000766001520250701494P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3072.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4477;89000020240000766001520250701495P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4478;89000020240000766001520250701496P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2531.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4479;89000020240000766001520250701497P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4480;89000020240000766001520250701498P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4481;89000020240000766001520250701499P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4482;89000020240000766001520250701500P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2020.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4483;89000020240000766001520250701501P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4484;89000020240000766001520250701502P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4485;89000020240000766001520250701503P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4486;89000020240000766001520250701504P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4487;89000020240000766001520250701505P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2702.77;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4488;89000020240000766001520250701506P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4489;89000020240000766001520250701507P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1844.10;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4490;89000020240000766001520250701508P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2571.14;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4491;89000020240000766001520250701509P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4492;89000020240000766001520250701510P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4493;89000020240000766001520250701511P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4494;89000020240000766001520250701512P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4495;89000020240000766001520250701513P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2702.77;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4496;89000020240000766001520250701514P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4497;89000020240000766001520250701515P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4498;89000020240000766001520250701516P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1836.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
