c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
523;89000020240000766001520250143896P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
524;89000020240000766001520250143897P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
525;89000020240000766001520250143901P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
526;89000020240000766001520250143903P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1794.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
527;89000020240000766001520250143904P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2480.61;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
528;89000020240000766001520250143906P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1716.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
529;89000020240000766001520250143907P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
530;89000020240000766001520250143913P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3401.36;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
531;89000020240000766001520250143916P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
532;89000020240000766001520250143917P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
533;89000020240000766001520250143919P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
534;89000020240000766001520250143920P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
535;89000020240000766001520250143921P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
536;89000020240000766001520250143923P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
537;89000020240000766001520250143924P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1716.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
538;89000020240000766001520250143926P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3575.87;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
539;89000020240000766001520250143929P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2735.46;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
540;89000020240000766001520250143930P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3401.36;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
541;89000020240000766001520250143931P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2735.46;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
542;89000020240000766001520250143932P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1534.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
543;89000020240000766001520250143933P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
544;89000020240000766001520250143934P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
545;89000020240000766001520250143935P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2635.02;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
546;89000020240000766001520250143936P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3715.54;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
547;89000020240000766001520250143937P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
548;89000020240000766001520250143940P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
549;89000020240000766001520250143941P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2227.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
550;89000020240000766001520250143942P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1534.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
551;89000020240000766001520250143943P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
552;89000020240000766001520250143946P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
553;89000020240000766001520250143948P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1814.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
554;89000020240000766001520250143949P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
555;89000020240000766001520250143950P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1716.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
556;89000020240000766001520250143951P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1716.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
557;89000020240000766001520250143952P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
558;89000020240000766001520250143953P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1834.45;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
559;89000020240000766001520250143955P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4442.92;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
560;89000020240000766001520250208878P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1962.79;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
561;89000020240000766001520250208879P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1962.79;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
562;89000020240000766001520250208947P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4089.33;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
563;89000020240000766001520250208962P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3438.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
564;89000020240000766001520250208990P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4089.33;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
565;89000020240000766001520250210935P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2944.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
566;89000020240000766001520250210936P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2944.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
567;89000020240000766001520250210937P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2944.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
568;89000020240000766001520250210938P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2944.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
569;89000020240000766001520250210939P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2944.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
570;89000020240000766001520250210940P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
571;89000020240000766001520250210941P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
572;89000020240000766001520250210942P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
573;89000020240000766001520250210943P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
574;89000020240000766001520250210944P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
575;89000020240000766001520250210945P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
576;89000020240000766001520250210946P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
577;89000020240000766001520250210947P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
578;89000020240000766001520250210948P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
579;89000020240000766001520250210949P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
580;89000020240000766001520250210950P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
581;89000020240000766001520250210951P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
582;89000020240000766001520250210952P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
583;89000020240000766001520250210953P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2036.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
584;89000020240000766001520250210954P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
585;89000020240000766001520250210955P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2036.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
586;89000020240000766001520250210956P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4229.67;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
587;89000020240000766001520250210957P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3440.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
588;89000020240000766001520250210958P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3440.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
589;89000020240000766001520250210959P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2194.15;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
590;89000020240000766001520250210960P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2194.15;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
591;89000020240000766001520250210961P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2630.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
592;89000020240000766001520250210962P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2630.98;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
