asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500002894;Unpatented software and technology;01/07/2022;20 109,26;-13 406,17;0;6703,09;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001146;Unpatented software and technology;01/07/2022;848,91;-565,94;0;282,97;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002899;Unpatented software and technology;01/07/2022;7 209,63;-4 806,42;0;2403,21;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000509;Unpatented software and technology;01/07/2022;13 799,01;-9 199,34;0;4599,67;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002872;Unpatented software and technology;01/07/2022;880,08;-586,72;0;293,36;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000511;Unpatented software and technology;01/07/2022;15 732,76;-10 488,51;0;5244,25;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000516;Unpatented software and technology;01/07/2022;596,55;-397,70;0;198,85;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002871;Unpatented software and technology;01/07/2022;500 113,61;-333 409,08;0;166704,53;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000519;Unpatented software and technology;01/07/2022;14 731,23;-9 820,82;0;4910,41;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002916;Unpatented software and technology;01/07/2022;1 576,98;-1 051,32;0;525,66;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002906;Unpatented software and technology;01/07/2022;9 853,65;-6 569,10;0;3284,55;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002909;Unpatented software and technology;01/07/2022;1 167,55;-778,36;0;389,19;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002902;Unpatented software and technology;01/07/2022;346,62;-231,08;0;115,54;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002953;Unpatented software and technology;01/08/2022;21 341,88;-13 635,09;0;7706,79;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002994;Unpatented software and technology;01/08/2022;6 351,77;-4 058,08;0;2293,69;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000184;Unpatented software and technology;01/08/2022;4 317,03;-2 758,10;0;1558,93;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003009;Unpatented software and technology;01/08/2022;10 073,05;-6 435,56;0;3637,49;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002936;Unpatented software and technology;01/08/2022;11 579,06;-7 397,73;0;4181,33;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000394;Unpatented software and technology;01/08/2022;11 249,85;-7 187,40;0;4062,45;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002998;Unpatented software and technology;01/08/2022;120 375,04;-76 906,28;0;43468,76;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003006;Unpatented software and technology;01/08/2022;22 124,81;-14 135,30;0;7989,51;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002948;Unpatented software and technology;01/08/2022;117,12;-74,83;0;42,29;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002939;Unpatented software and technology;01/08/2022;1 689,84;-1 079,62;0;610,22;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002967;Unpatented software and technology;01/08/2022;67 446,20;-43 090,63;0;24355,57;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002920;Unpatented software and technology;01/08/2022;49 438,53;-31 585,73;0;17852,8;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002857;Unpatented software and technology;01/08/2022;46 125,91;-29 469,33;0;16656,58;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002918;Unpatented software and technology;01/08/2022;417 980,97;-267 043,40;0;150937,57;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003104;Unpatented software and technology;01/08/2022;10 185,76;-6 507,57;0;3678,19;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003002;Unpatented software and technology;01/08/2022;9 776,57;-6 246,15;0;3530,42;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002942;Unpatented software and technology;01/08/2022;7 683,95;-4 909,19;0;2774,76;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002945;Unpatented software and technology;01/08/2022;5 048,75;-3 225,59;0;1823,16;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002986;Unpatented software and technology;01/08/2022;21 891,60;-13 986,30;0;7905,3;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002973;Unpatented software and technology;01/08/2022;5 587,22;-3 569,61;0;2017,61;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003090;Unpatented software and technology;01/08/2022;8 766,49;-5 600,81;0;3165,68;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003074;Unpatented software and technology;01/08/2022;2 851,99;-1 822,10;0;1029,89;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002979;Unpatented software and technology;01/08/2022;373,37;-238,55;0;134,82;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002983;Unpatented software and technology;01/08/2022;284,59;-181,82;0;102,77;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003025;Unpatented software and technology;01/08/2022;3 000,37;-1 916,90;0;1083,47;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002960;Unpatented software and technology;01/08/2022;81 904,87;-52 328,11;0;29576,76;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002527;Unpatented software and technology;01/08/2022;3 078,51;-1 966,83;0;1111,68;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002864;Unpatented software and technology;01/08/2022;39 613,46;-25 308,60;0;14304,86;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002971;Unpatented software and technology;01/08/2022;14 047,11;-8 974,54;0;5072,57;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002525;Unpatented software and technology;01/08/2022;21 891,60;-13 986,30;0;7905,3;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003084;Unpatented software and technology;01/08/2022;25 123,07;-16 050,85;0;9072,22;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002962;Unpatented software and technology;01/08/2022;155,67;-99,46;0;56,21;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003079;Unpatented software and technology;01/08/2022;7 320,28;-4 676,85;0;2643,43;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003067;Unpatented software and technology;01/08/2022;2 037,13;-1 301,50;0;735,63;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003071;Unpatented software and technology;01/08/2022;30 364,87;-19 399,77;0;10965,1;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002931;Unpatented software and technology;01/08/2022;106 711,82;-68 177,00;0;38534,82;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002988;Unpatented software and technology;01/08/2022;2 868,29;-1 832,52;0;1035,77;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002713;Unpatented software and technology;01/08/2022;399 266,36;-255 086,84;0;144179,52;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002524;Unpatented software and technology;01/08/2022;1 563,39;-998,83;0;564,56;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002717;Unpatented software and technology;01/08/2022;139 923,81;-89 395,77;0;50528,04;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003098;Unpatented software and technology;01/08/2022;4 317,03;-2 758,10;0;1558,93;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002991;Unpatented software and technology;01/08/2022;5 705,15;-3 644,96;0;2060,19;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002976;Unpatented software and technology;01/08/2022;8 269,09;-5 283,03;0;2986,06;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002522;Unpatented software and technology;01/08/2022;502 666,96;-321 148,34;0;181518,62;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003101;Unpatented software and technology;01/08/2022;2 158,51;-1 379,04;0;779,47;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002964;Unpatented software and technology;01/08/2022;311,35;-198,91;0;112,44;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003094;Unpatented software and technology;01/08/2022;105 344,33;-67 303,33;0;38041;EUR;3;1,08;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002650;Unpatented software and technology;01/09/2022;2 256,59;-1 379,03;0;877,56;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002120;Unpatented software and technology;01/09/2022;2 699,96;-1 649,98;0;1049,98;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002109;Unpatented software and technology;01/09/2022;1 692,03;-1 034,02;0;658,01;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002107;Unpatented software and technology;01/09/2022;167,84;-102,57;0;65,27;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002492;Unpatented software and technology;01/09/2022;4 469,78;-2 731,53;0;1738,25;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002102;Unpatented software and technology;01/09/2022;60 018,54;-36 678,00;0;23340,54;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002097;Unpatented software and technology;01/09/2022;4 943,90;-3 021,27;0;1922,63;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002095;Unpatented software and technology;01/09/2022;31 066,87;-18 985,31;0;12081,56;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002669;Unpatented software and technology;01/09/2022;75 224,99;-45 970,83;0;29254,16;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002093;Unpatented software and technology;01/09/2022;1 433,95;-876,30;0;557,65;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002494;Unpatented software and technology;01/09/2022;59 576,77;-36 408,02;0;23168,75;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002666;Unpatented software and technology;01/09/2022;13 683,49;-8 362,13;0;5321,36;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002496;Unpatented software and technology;01/09/2022;4 916,76;-3 004,69;0;1912,07;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002662;Unpatented software and technology;01/09/2022;5 798,84;-3 543,74;0;2255,1;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002497;Unpatented software and technology;01/09/2022;3 943,04;-2 409,64;0;1533,4;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002634;Unpatented software and technology;01/09/2022;37 508,22;-22 921,69;0;14586,53;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002603;Unpatented software and technology;01/09/2022;6 470,18;-3 954,00;0;2516,18;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002607;Unpatented software and technology;01/09/2022;3 356,71;-2 051,32;0;1305,39;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003032;Unpatented software and technology;01/09/2022;5 448,58;-3 329,69;0;2118,89;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003033;Unpatented software and technology;01/09/2022;80 269,20;-49 053,40;0;31215,8;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002625;Unpatented software and technology;01/09/2022;15 844,65;-9 682,84;0;6161,81;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002658;Unpatented software and technology;01/09/2022;8 253,13;-5 043,58;0;3209,55;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002631;Unpatented software and technology;01/09/2022;1 556,74;-951,34;0;605,4;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002653;Unpatented software and technology;01/09/2022;2 895,30;-1 769,35;0;1125,95;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002638;Unpatented software and technology;01/09/2022;63 162,13;-38 599,08;0;24563,05;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002640;Unpatented software and technology;01/09/2022;22 633,48;-13 831,57;0;8801,91;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002642;Unpatented software and technology;01/09/2022;9 386,53;-5 736,21;0;3650,32;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002646;Unpatented software and technology;01/09/2022;71 913,79;-43 947,31;0;27966,48;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002648;Unpatented software and technology;01/09/2022;82 067,93;-50 152,63;0;31915,3;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002126;Unpatented software and technology;01/09/2022;12 075,09;-7 379,22;0;4695,87;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002628;Unpatented software and technology;01/09/2022;6 308,43;-3 855,15;0;2453,28;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002250;Unpatented software and technology;01/09/2022;7 053,96;-4 310,75;0;2743,21;EUR;3;1,17;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
